,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll
13,1,2,5,3,8,0,5,3,12,2,0,4,0,1,1,1,0,0,6,0,15,16,21,27,14,8,20,2,22,26,,,,,,-3040.0,,-18010.0,,
14,1,2,5,3,4,0,5,3,12,2,0,4,0,1,1,1,0,0,1,0,15,16,21,27,4,25,20,26,17,26,,,,,-9020.0,,,,,
15,1,2,5,3,4,0,5,3,9,2,0,3,0,6,1,1,0,0,1,5,15,7,21,12,27,25,20,26,17,11,,,,,,,,,-13085.0,
16,1,2,5,3,4,0,5,3,9,2,0,3,0,6,1,1,0,0,1,5,15,7,21,12,27,25,20,26,17,11,,,-5105.0,,,,,,,
17,1,2,5,3,4,0,5,3,9,2,0,3,0,6,1,15,0,3,1,5,15,7,21,12,27,1,20,13,17,11,,,,,,,,,,
18,1,2,5,3,4,0,6,3,9,2,0,3,0,6,3,15,0,3,0,5,15,7,21,12,15,1,20,13,8,11,,,,,,,-5100.0,,,
19,1,2,5,0,4,0,6,3,9,1,0,3,1,6,3,15,0,3,0,5,15,7,10,12,15,1,20,13,8,11,,,,-9060.0,,,,,,-37055.0
20,8,3,5,0,4,0,6,3,9,1,0,3,1,6,3,15,0,3,0,5,15,7,10,17,15,1,20,13,8,11,-1075.0,-15035.0,,,,,,,,
21,8,3,5,0,4,0,6,3,9,1,0,3,1,6,3,15,0,3,0,5,19,28,10,17,15,1,10,13,8,11,,,,,,,,,,
22,8,3,5,0,3,1,6,3,6,1,0,3,1,2,3,15,0,3,0,5,19,28,10,11,15,1,10,13,8,1,,,,,-7075.0,-45005.0,,,-9040.0,
23,8,3,5,0,3,1,6,3,6,1,0,3,1,2,3,5,0,3,0,5,9,28,10,11,21,18,10,13,12,1,,,,,,,,-6065.0,,
24,4,3,0,0,3,1,4,3,6,1,0,8,1,2,3,5,0,3,0,5,9,13,10,11,21,18,10,27,12,1,-28045.0,,-5050.0,,,,-6050.0,,,
25,4,3,0,0,3,1,4,3,6,1,0,8,1,2,3,5,0,3,0,5,27,13,23,11,11,18,27,27,12,1,,,,,,,,,,
26,4,3,0,0,3,1,4,3,6,1,0,8,1,2,3,5,0,0,2,5,27,13,23,11,11,18,27,20,0,1,,,,,,,,,,
27,4,3,0,6,3,1,4,3,6,1,0,8,1,2,3,5,0,0,2,5,27,13,13,11,11,18,27,20,0,1,,,,-12055.0,,,,,,
28,4,6,0,6,3,3,4,3,6,3,3,8,1,2,3,5,1,0,2,5,14,13,13,27,11,18,16,20,0,1,,-50065.0,,,,-6090.0,,,,-16005.0
29,4,6,0,6,3,3,4,3,6,3,3,8,1,2,3,5,1,0,2,5,14,13,13,27,11,26,16,20,0,29,,,,,,,,,,
30,4,6,0,6,3,3,4,3,6,3,3,8,1,1,3,5,1,0,2,5,14,13,13,18,11,26,16,20,0,29,,,,,,,,,,
31,4,6,0,5,6,3,4,2,3,3,3,0,1,1,3,11,1,0,2,5,14,11,13,18,11,10,16,20,0,29,,,,-37090.0,-5055.0,,,-2100.0,-8000.0,
32,4,6,7,5,6,3,4,2,3,3,3,0,1,1,3,11,1,0,2,15,14,11,13,18,17,10,16,28,16,9,,,-11065.0,,,,,,,
33,7,9,7,5,6,3,2,2,3,3,3,0,1,1,3,11,1,0,2,15,14,11,28,18,17,10,16,28,16,9,-6070.0,-25055.0,,,,,-5080.0,,,
34,7,9,7,5,6,3,2,2,3,3,3,0,1,0,1,11,1,6,2,15,15,12,28,9,9,10,22,12,16,9,,,,,,,,,,
35,7,9,7,5,6,3,2,2,3,3,3,0,0,0,1,11,1,6,0,15,15,12,19,9,9,10,22,12,8,9,,,,,,,,,,
36,7,9,4,5,3,7,2,2,3,2,0,0,0,0,1,11,0,6,0,15,8,2,19,9,9,10,13,12,8,9,,,-36095.0,,-16045.0,-43050.0,,,,-58045.0
37,7,0,4,5,3,7,2,5,3,2,0,0,0,0,1,1,0,6,0,5,8,2,29,9,23,21,13,12,8,11,,-9010.0,,,,,,-18060.0,,
38,3,0,4,5,3,7,2,5,3,2,0,0,0,0,1,1,0,6,0,5,8,29,29,9,23,21,13,29,8,11,-7040.0,,,,,,,,,
39,3,0,4,2,3,7,2,5,5,2,0,0,3,0,1,2,0,6,0,5,28,29,16,9,23,20,13,29,8,11,,,,-4045.0,,,,,-2040.0,
40,3,0,4,2,3,7,2,5,5,2,0,0,3,0,3,2,0,1,0,5,28,29,16,29,11,20,13,24,23,11,,,,,,-8100.0,,,,
41,3,0,4,2,3,7,2,5,5,2,0,6,3,0,3,2,0,1,0,5,28,13,16,29,11,20,13,24,23,11,,,,,,,,,,
42,3,0,4,2,3,7,2,5,5,2,1,6,3,0,3,2,0,1,0,5,17,13,16,29,11,20,13,24,23,11,,,,,,,,-5120.0,,
43,3,0,4,2,3,7,1,5,5,1,1,6,3,16,3,1,0,1,3,5,17,13,16,3,11,11,13,26,10,11,,,,,,,-2065.0,,,-7055.0
44,3,0,4,2,1,7,1,5,5,1,1,6,3,16,3,1,0,1,3,5,17,13,16,3,11,11,21,26,10,11,,,,,-16055.0,,,,,
45,3,0,3,2,1,2,1,5,5,1,1,6,3,16,3,1,0,2,3,5,17,13,16,3,20,11,21,15,10,11,,,-7080.0,,,-8055.0,,,,
46,3,0,3,2,1,2,1,5,0,1,1,6,3,16,3,1,0,2,3,5,17,13,27,3,20,20,11,15,10,1,,,,,,,,,-27050.0,
47,7,0,3,2,1,2,1,5,0,1,1,6,3,16,1,1,0,2,3,5,17,13,27,3,12,20,11,15,17,1,-3085.0,,,,,,,,,
48,7,0,3,2,1,2,1,2,0,1,1,6,1,16,1,0,0,2,3,5,22,13,19,3,12,11,11,15,17,1,,,,-17015.0,,,,-6075.0,,
49,7,0,3,2,1,2,1,2,0,1,1,6,1,6,1,0,0,2,3,5,22,13,19,25,12,11,11,22,7,1,,,,,,,,,,
50,7,0,3,2,1,2,1,2,0,1,2,6,1,6,1,0,0,2,3,5,11,13,19,25,12,11,11,22,7,1,,,,,,,,,,
51,4,0,3,2,1,2,5,2,0,3,2,6,1,6,1,0,0,0,3,5,11,13,19,25,12,11,11,14,7,1,-19055.0,,,,,,-20055.0,,,-26005.0
52,4,9,3,2,1,2,5,2,0,3,2,6,1,6,1,0,0,0,3,5,28,13,19,25,12,11,28,14,7,29,,-6065.0,,,,,,,,
53,4,9,8,2,1,2,5,2,0,3,2,6,1,6,1,0,0,0,3,5,28,25,19,25,12,11,28,14,7,29,,,-4095.0,,,,,,,
54,4,9,8,4,0,2,5,2,0,3,0,6,1,6,1,0,1,0,3,5,20,25,19,25,12,11,17,14,7,29,,,,-8125.0,-11060.0,,,,,
55,4,3,8,4,0,2,5,2,0,3,0,4,1,6,1,0,1,0,3,15,20,17,19,25,27,11,17,14,7,9,,-43085.0,,,,,,-2070.0,,
56,4,3,2,4,0,2,2,2,5,3,0,4,6,6,1,0,1,0,3,15,20,17,4,25,27,11,17,25,7,9,,,-14020.0,,,,-46085.0,,-13035.0,
57,4,3,2,4,0,2,2,2,5,3,0,4,6,13,2,0,1,0,3,15,20,17,18,8,16,11,22,25,28,9,,,,,,,,,,
58,4,3,2,4,0,4,2,2,5,3,0,0,6,13,2,0,1,1,3,15,20,11,18,8,16,11,22,14,28,9,,,,,,-2055.0,,,,
59,4,3,2,1,0,4,2,2,5,2,0,0,6,13,2,0,1,1,0,15,20,11,18,8,16,16,12,14,21,9,,,,-17040.0,,,,,,-58045.0
60,4,3,2,1,0,4,2,2,5,2,0,0,4,3,2,0,1,1,0,5,20,11,10,17,16,16,12,14,21,11,,,,,,,,,,
61,4,3,2,1,0,4,2,2,4,2,0,0,4,3,2,0,1,1,0,5,20,11,10,17,16,6,12,14,21,11,,,,,,,,,-25105.0,
62,9,3,2,1,0,4,2,4,4,2,0,0,4,3,2,0,1,1,0,5,20,11,10,17,16,6,12,14,24,11,-3100.0,,,,,,,-2070.0,,
63,9,3,2,1,8,4,2,4,4,2,0,0,4,3,2,0,1,1,0,5,20,11,10,17,16,6,12,14,24,11,,,,,-32080.0,,,,,
64,9,3,2,1,8,4,2,4,4,2,0,0,4,3,2,0,1,1,1,5,20,11,10,17,16,6,12,14,13,11,,,,,,,,,,
65,2,3,2,1,8,1,8,4,4,2,1,0,4,3,2,0,1,3,1,5,9,11,10,17,16,6,12,2,13,11,-19045.0,,,,,-14030.0,-3060.0,,,
66,2,3,2,1,8,1,8,4,4,2,1,0,4,3,8,0,1,3,1,5,15,11,10,17,0,22,22,2,13,11,,-3055.0,,,,,,,,
67,2,3,3,4,6,1,8,4,4,1,1,0,4,3,8,0,1,3,1,5,15,15,10,17,0,22,22,2,13,11,,,-6050.0,-3085.0,-36000.0,,,,,-7055.0
68,2,3,3,4,6,1,8,4,6,1,1,0,4,3,8,0,2,3,1,5,15,15,13,21,2,22,11,2,13,11,,,,,,,,,-5065.0,
69,2,3,3,4,6,1,4,3,6,1,1,0,4,3,8,0,2,3,1,5,5,5,13,21,2,12,11,2,20,11,,,,,,,-20055.0,-16010.0,,
70,2,3,3,4,6,1,4,3,6,1,1,0,3,10,8,0,2,3,1,5,5,5,4,4,2,12,20,21,20,1,,,,,,,,,,
71,2,3,3,4,6,1,4,3,6,1,1,0,3,10,0,0,2,3,0,5,5,5,4,4,0,12,20,21,11,1,,,,,,,,,,
72,2,3,3,4,6,1,4,3,6,1,1,0,3,10,0,0,2,3,0,5,5,5,4,4,0,12,10,21,11,1,,,,,,,,,,
73,2,2,3,3,6,8,4,3,6,1,1,0,3,10,0,0,2,2,0,5,5,5,4,4,0,12,10,12,11,1,,-2025.0,,-43020.0,,-11060.0,,,,
74,2,2,3,3,2,8,4,3,5,1,1,0,3,0,0,0,2,2,0,5,5,26,4,29,0,25,10,12,11,1,,,,,-6000.0,,,,-6055.0,
75,6,2,2,3,2,8,4,3,5,0,1,0,3,0,0,0,2,2,0,5,5,26,4,29,13,25,10,12,16,1,-3025.0,,-16020.0,,,,,,,-15005.0
76,6,2,2,3,2,8,4,9,5,0,1,0,3,2,0,1,2,2,0,5,13,26,28,27,13,14,10,12,16,12,,,,,,,,-24060.0,,
77,6,2,2,3,2,3,4,9,5,0,1,11,3,2,0,1,2,2,0,5,13,5,28,27,13,14,10,15,16,12,,,,,,-29070.0,,,,
78,6,2,2,3,2,3,4,9,5,0,1,11,3,2,3,1,2,2,2,5,13,5,28,27,0,20,10,15,4,12,,,,,,,-6050.0,,,
79,6,2,2,3,2,3,4,3,5,0,1,11,11,2,3,1,2,1,2,5,3,5,10,27,0,20,21,6,4,2,,,,,,,,-9030.0,,
80,6,2,2,4,2,3,4,3,5,0,1,11,11,2,3,3,2,1,2,5,3,5,10,27,0,8,21,13,4,2,,,,-4135.0,,,,,,
81,5,2,2,4,2,3,4,3,4,0,1,11,11,2,3,3,0,1,2,5,3,5,10,27,0,8,13,13,4,2,-27015.0,,,,,,,,-6020.0,
82,5,5,2,4,2,3,4,3,4,0,1,11,11,2,3,3,0,1,2,5,19,5,10,27,0,8,13,13,26,2,,-23025.0,,,,,,,,
83,5,5,2,4,2,3,4,3,4,0,1,1,11,8,3,3,0,0,2,5,19,18,10,11,0,8,13,4,26,2,,,,,,,,,,
84,5,5,4,4,6,3,4,3,4,0,1,1,11,8,3,3,0,0,2,5,19,18,10,11,0,8,13,4,26,2,,,-13050.0,,-4000.0,,,,,
85,5,5,4,1,6,3,5,3,4,1,5,2,1,8,3,3,0,0,18,5,5,17,10,11,12,8,13,4,0,2,,,,-22055.0,,,-4065.0,,,-45010.0
86,5,5,4,1,6,3,5,3,4,1,5,2,1,8,3,3,0,0,18,5,5,17,10,11,12,8,23,4,0,27,,,,,,,,,,
87,5,5,4,1,6,7,5,3,4,1,5,2,1,8,3,3,0,0,18,5,5,17,10,11,12,8,23,4,0,27,,,,,,-5040.0,,,,
88,5,3,4,1,6,7,5,11,4,1,5,2,1,0,5,3,3,0,18,5,5,17,10,9,0,16,10,4,0,27,,-7085.0,,,,,,-3020.0,,
89,4,3,4,1,6,7,5,11,3,1,5,2,1,0,5,3,3,0,18,9,5,19,10,9,0,16,10,20,0,13,-9025.0,,,,,,,,-21000.0,
90,4,3,0,1,6,7,5,11,3,1,5,2,1,0,5,1,3,0,8,9,8,19,10,9,0,8,10,20,9,13,,,-5050.0,,,,,,,
91,4,3,0,1,4,7,5,11,3,1,5,0,1,0,5,1,3,0,8,9,8,11,23,9,0,8,10,20,9,13,,,,,-51000.0,,,,,
92,4,3,0,1,4,3,2,4,3,1,0,0,1,0,5,1,3,2,8,9,3,11,23,9,25,8,10,8,9,13,,,,,,-18040.0,-7050.0,-31040.0,,
93,4,3,0,7,4,3,2,4,3,1,0,0,1,0,5,1,3,2,8,9,3,11,13,9,25,28,29,25,9,13,,,,-45.0,,,,,,
94,4,3,0,7,4,3,2,4,3,2,0,0,1,0,5,1,3,2,8,9,3,11,13,27,25,28,29,25,9,13,,,,,,,,,,-60065.0
95,4,3,0,7,4,3,2,4,3,2,0,0,1,0,8,1,1,2,8,9,3,11,13,27,12,28,21,25,9,26,-4015.0,,,,,,,,,
96,4,3,0,7,4,3,2,4,6,2,0,0,1,0,8,3,1,4,8,9,10,11,13,27,12,16,21,13,9,26,,,,,,,,,-10045.0,
97,4,1,0,7,4,3,2,4,6,2,0,0,1,15,8,3,1,4,8,1,10,11,13,2,12,16,21,13,24,24,,-2055.0,,,,,,,,
98,4,1,0,1,4,3,2,4,6,2,0,0,1,15,8,3,1,4,8,1,10,25,13,2,12,16,21,13,24,24,,,,-62010.0,-11060.0,,,,,
99,4,1,0,1,4,3,2,4,6,2,0,0,1,5,8,3,1,4,3,1,0,25,13,18,25,16,21,13,19,24,,,,,,,,,,
100,4,1,7,1,4,10,2,4,6,2,0,1,1,5,8,3,1,4,3,1,0,14,13,18,25,16,21,13,19,24,,,-11065.0,,,-5080.0,-3105.0,,,
101,4,1,7,1,4,10,2,4,3,2,0,1,1,5,5,3,1,4,3,1,0,14,28,18,18,16,24,13,19,24,,,,,,,,,-8095.0,
102,13,1,7,1,4,10,2,4,3,5,0,1,1,10,5,3,1,4,3,1,0,14,28,13,18,16,24,13,19,24,-14000.0,,,,,,,,,-22120.0
103,13,1,7,1,4,2,2,4,3,5,0,1,0,10,5,0,7,4,3,1,24,14,19,13,18,9,8,13,19,24,,,,,,-29045.0,,,,
104,13,1,4,1,11,2,2,5,3,5,0,1,0,10,5,0,7,4,2,1,24,14,19,13,18,29,8,13,10,24,,,-46095.0,,-9090.0,,,-8065.0,,
105,13,2,4,1,11,2,2,5,3,5,0,1,0,10,5,0,7,4,2,5,24,14,29,13,29,29,8,25,10,10,,-12070.0,,,,,,,,
106,8,2,4,1,11,2,2,5,3,5,9,1,0,10,5,0,7,4,2,5,5,14,29,13,29,29,8,25,10,10,-19025.0,,,,,,,,,
107,8,2,4,1,6,2,3,5,3,5,9,1,3,10,0,5,7,0,2,5,16,14,16,13,24,14,8,19,10,10,,,,,-9120.0,,-8040.0,,,
108,8,2,4,1,6,2,3,5,3,8,9,2,3,10,0,5,7,0,2,5,16,3,16,13,24,14,20,19,10,10,,,,,,,,,,-29050.0
109,8,2,4,5,6,2,3,5,3,8,1,2,3,10,0,5,7,0,2,5,14,3,16,13,24,14,20,19,10,11,,,,-10065.0,,,,,,
110,8,2,4,5,6,2,3,3,4,8,1,2,3,0,1,5,2,0,2,5,14,3,16,13,13,14,15,19,10,11,,,,,,,,-5095.0,-5050.0,
111,8,2,4,5,6,2,3,3,4,8,1,2,3,0,1,5,2,0,2,0,14,3,16,13,13,14,15,26,27,6,,,,,,,,,,
112,8,2,3,6,6,2,3,3,4,8,1,2,3,0,1,5,2,0,2,0,14,3,16,13,13,14,15,26,27,6,,,-6080.0,-5065.0,,,,,,
113,8,9,3,6,6,2,3,3,4,3,1,2,3,0,1,5,2,0,1,0,14,3,18,18,13,14,15,16,18,6,,-23015.0,,,,,,,,-8030.0
114,8,9,3,6,6,2,3,3,4,3,1,2,3,0,1,5,2,0,1,0,14,20,18,18,13,14,15,16,18,15,,,,,,,,,,
115,8,9,3,6,6,2,4,3,4,3,1,2,3,0,1,5,2,0,1,0,14,20,8,8,13,14,15,16,18,15,,,,,,,-35075.0,,,
116,6,9,3,6,6,7,4,3,11,3,1,2,3,0,1,5,2,0,1,0,14,20,8,8,13,14,27,16,18,15,-9070.0,,,,,-7070.0,,,-4090.0,
117,6,4,3,6,4,7,4,3,11,3,1,11,3,0,1,5,2,0,1,0,28,1,8,8,13,19,27,16,20,5,,-50005.0,,,-7065.0,,,,,
118,6,4,3,9,4,7,4,6,11,3,1,1,3,0,1,5,3,0,1,0,28,5,8,8,19,19,16,16,20,5,,,-16040.0,-5040.0,,,,-2080.0,,
119,6,4,3,9,4,7,4,6,3,3,0,1,3,0,1,3,3,0,0,0,19,5,23,28,19,11,16,20,11,5,,,,,,,,,-9055.0,
120,6,4,3,9,4,3,1,6,3,3,0,2,3,0,1,3,3,0,0,0,19,4,23,28,19,11,16,20,21,5,,,,,,-30055.0,-17080.0,,,
121,6,4,3,9,4,3,1,6,3,3,0,2,3,0,5,3,3,6,0,0,19,4,23,28,5,21,17,4,21,5,,,,,,,,,,
122,6,4,3,4,4,3,1,3,3,3,0,2,8,0,5,3,3,6,0,0,19,4,8,18,5,21,17,4,11,5,,,,-9090.0,,,,-22020.0,,
123,6,4,3,4,4,3,1,3,3,3,0,2,8,0,5,2,3,6,0,0,19,4,8,22,5,12,7,15,11,5,,,,,,,,,,
124,4,4,3,4,4,3,1,3,3,0,0,2,8,0,5,2,3,6,0,0,19,4,8,22,5,12,7,15,11,5,-5095.0,,,,,,,,,-3025.0
125,4,4,3,4,4,3,1,3,3,0,0,2,8,0,5,2,3,6,0,0,25,4,8,12,5,12,7,15,11,27,,,,,,,,,,
126,4,4,2,4,4,3,1,3,3,0,0,2,8,0,5,2,3,4,0,0,25,4,8,12,5,12,7,7,11,27,,,-31040.0,,,,,,,
127,4,1,2,4,0,3,1,3,3,0,0,2,8,0,5,2,3,4,0,0,15,4,25,12,5,12,7,7,11,27,,-5020.0,,,-9025.0,,,,,
128,4,1,2,4,0,3,1,3,3,0,0,2,8,0,5,2,3,4,0,17,15,17,25,12,25,12,7,7,11,0,,,,,,,,,,
129,4,1,2,4,0,3,7,3,11,0,0,2,3,0,5,2,3,4,0,17,15,17,20,12,25,12,7,7,11,0,,,,,,,-3035.0,,-3055.0,
130,4,1,2,4,0,3,7,3,11,0,0,2,3,0,5,2,3,4,0,17,15,17,20,12,25,12,27,7,15,0,,,,,,,,,,
131,1,1,2,4,0,8,7,2,11,0,0,5,3,0,2,2,3,4,0,17,15,4,20,12,18,12,27,7,15,0,-4075.0,,,,,-5060.0,,-6035.0,,
132,1,1,2,1,0,8,7,2,3,0,0,5,3,0,2,2,3,4,0,17,24,4,20,12,18,19,27,8,5,0,,,,-4060.0,,,,,-10025.0,
133,1,1,10,1,0,8,7,2,3,6,0,5,3,0,2,2,3,4,0,17,24,4,20,25,18,19,17,8,12,0,,,-15100.0,,,,,,,-27000.0
134,1,1,10,1,0,8,4,2,3,6,0,5,3,0,2,4,3,1,0,7,24,4,29,25,18,7,17,1,12,28,,,,,,,-70085.0,,,
135,1,1,10,1,0,6,4,2,3,6,7,5,3,1,2,4,3,1,0,7,7,4,29,14,18,7,17,1,12,28,,,,,,-12035.0,,,,
136,1,1,1,1,0,6,4,2,3,5,7,5,4,1,2,4,3,1,2,7,7,4,18,14,18,21,17,1,0,28,,,-33090.0,,,,,,,-12140.0
137,1,1,1,1,0,6,4,2,3,5,7,5,4,1,2,4,2,1,2,7,7,4,29,14,18,21,8,1,0,28,,-26020.0,,,,,,,,
138,1,1,1,1,1,6,4,11,3,5,7,5,4,1,2,1,2,1,2,7,7,27,29,14,18,14,8,1,0,28,,,,,-22090.0,,,-3005.0,,
139,1,1,1,1,1,6,4,11,3,5,7,5,3,1,2,1,2,1,2,3,7,27,20,14,23,14,8,26,0,22,,,,,,,,,,
140,3,1,1,1,1,6,4,11,3,5,7,5,3,1,2,1,2,1,2,3,7,27,20,14,23,14,8,26,0,22,-17035.0,,,,,,,,,
141,3,1,1,3,1,6,4,11,3,5,7,7,3,1,5,1,2,1,2,3,12,15,20,14,10,14,8,26,0,22,,,,-1070.0,,,,,,
142,3,1,1,3,1,6,4,1,3,2,7,7,3,1,5,1,2,8,2,3,12,15,20,21,10,14,8,9,0,22,,,,,,,,-36045.0,,-7110.0
143,3,1,1,3,1,6,5,1,3,2,1,7,3,1,5,1,2,8,2,3,8,15,20,21,10,14,8,22,0,22,,,,,,,-5040.0,,,
144,3,1,1,3,1,7,5,1,3,2,1,7,3,1,5,1,2,8,2,3,8,15,20,11,10,14,26,22,0,22,,,,,,-6070.0,,,,
145,3,1,1,3,1,7,5,1,10,2,1,7,3,1,5,1,2,0,2,3,8,15,20,11,10,25,26,20,0,12,,,,,,,,,-4000.0,
146,3,4,5,3,1,7,5,1,10,2,1,7,3,1,5,1,2,0,2,3,8,15,20,11,10,25,26,20,15,12,,-58075.0,-4100.0,,,,,,,
147,3,4,5,7,4,7,5,1,10,2,1,7,3,1,5,4,15,0,2,3,8,18,25,11,10,12,3,20,15,12,,,,-34055.0,-46050.0,,,,,
148,4,4,5,7,4,7,5,1,10,2,1,7,3,1,5,4,15,0,2,3,8,18,25,20,18,12,3,20,15,12,-44040.0,,,,,,,,,
149,4,4,5,7,4,7,5,1,2,2,1,8,0,1,5,4,15,0,2,3,29,7,18,20,18,12,3,20,5,12,,,,,,,-40015.0,,-50025.0,
150,4,4,5,7,4,10,5,1,2,11,1,8,0,1,1,4,5,0,2,3,29,7,18,10,12,12,5,20,22,12,,,,,,-10060.0,,,,-5060.0
151,4,4,5,7,4,10,5,1,2,11,1,8,0,1,1,4,5,0,2,3,29,7,18,10,12,29,5,20,22,21,,,,,,,,,,
152,4,5,9,4,4,10,5,1,2,11,12,8,0,1,1,4,5,0,2,3,8,7,18,10,12,29,5,20,22,21,,-22035.0,-35090.0,-8050.0,,,,,,
153,4,5,9,4,4,10,5,1,2,5,12,8,0,1,1,3,5,0,2,0,8,24,18,21,12,20,5,20,12,14,,,,,,,,,,-9070.0
154,4,5,9,4,3,0,5,2,2,5,12,8,0,1,1,3,5,0,2,0,8,24,18,21,12,20,5,20,12,22,,,,,-35060.0,-12100.0,,-1100.0,,
155,4,5,9,4,3,0,6,2,2,5,12,1,1,0,1,3,5,0,2,0,8,21,7,12,22,29,5,20,12,22,,,,,,,-10025.0,,,
156,6,5,1,4,3,0,6,2,2,5,12,1,1,0,1,3,5,0,2,0,8,21,7,12,22,29,20,20,12,12,-25040.0,,-10035.0,,,,,,,
157,6,5,1,4,3,0,6,2,2,5,2,1,1,0,0,7,5,2,2,0,21,21,10,12,13,15,20,8,12,12,,,,,,,,,,
158,6,5,1,4,3,0,6,2,2,5,2,1,1,0,0,7,5,2,2,0,21,21,10,12,13,15,20,8,12,12,,-6105.0,,,,,,,,
159,6,5,1,4,3,0,6,2,2,5,2,1,1,0,0,7,1,2,2,0,21,27,10,12,13,15,14,8,12,12,,,,,,,,,,
160,6,5,1,4,3,0,6,2,10,5,2,1,0,0,0,7,1,2,2,0,21,27,1,12,13,15,14,8,12,12,,,,,,,,,-3060.0,
161,6,5,1,4,3,0,6,2,10,5,2,3,0,0,0,7,1,2,2,0,21,15,1,12,13,15,14,8,27,12,-8105.0,,,,,,,,,
162,6,5,1,1,3,0,3,5,10,6,2,3,0,0,0,7,1,2,2,0,22,15,1,12,13,15,14,8,27,12,,,,-4060.0,,,-7070.0,-24040.0,,-4060.0
163,6,5,1,1,3,0,3,5,7,6,2,3,0,0,0,7,1,2,4,0,22,15,1,25,13,15,28,8,15,20,,,,,-3065.0,,,,-42075.0,
164,6,2,1,1,3,0,3,5,7,6,8,3,0,0,0,7,1,2,4,0,6,15,1,25,23,15,28,8,15,20,,-7075.0,,,,,,,,
165,6,2,1,1,3,0,3,5,7,6,8,3,0,1,0,7,5,0,4,1,6,29,1,14,23,15,14,0,15,9,,,,,,,,,,
166,6,2,1,1,3,8,3,5,7,6,8,3,0,1,1,7,5,0,7,1,6,29,1,14,12,15,14,0,2,9,,,,,,-7075.0,,,,
