,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll
166,2,5,3,2,2,5,4,1,1,1,3,12,9,6,3,9,19,13,1,7,18,1,1,14,12,2,2,0,28,9,,,,,,,,,,
167,2,5,3,2,2,5,4,1,1,1,19,12,9,19,13,9,19,13,1,7,2,1,1,1,2,2,2,0,28,9,,,,,,,,,,
168,2,6,1,2,2,5,2,2,1,1,19,12,10,19,13,9,19,13,19,15,2,1,0,1,2,2,2,0,0,1,,-6060.0,-3050.0,,,,-6095.0,-1065.0,,
169,2,6,1,3,3,5,2,2,1,1,19,2,0,19,13,9,9,3,19,15,2,5,21,1,2,2,6,15,0,1,,,,-3095.0,-4065.0,,,,,
170,2,6,1,3,3,3,2,2,1,1,19,2,0,9,3,9,9,3,19,15,2,5,21,13,17,2,6,15,0,1,-4095.0,,,,,-6045.0,,,,-1075.0
171,2,6,1,3,3,3,2,2,1,1,9,2,0,9,3,9,9,3,19,5,6,5,21,13,17,2,6,15,0,16,,,,,,,,,,
172,2,6,1,3,3,3,2,2,1,1,9,6,19,9,3,9,13,18,19,5,6,1,2,13,17,2,2,0,0,16,,,,,,,,,,
173,2,3,1,3,3,3,2,2,1,1,9,6,19,19,19,0,13,18,19,5,6,1,2,3,1,1,2,0,0,16,,-7030.0,,,,,,,,
174,2,3,1,3,3,3,2,2,2,1,12,6,19,19,19,0,13,18,19,19,3,22,2,3,1,1,2,0,0,2,,,,,,,,,-1095.0,
175,2,3,1,2,1,3,2,1,2,1,12,6,19,19,19,0,13,18,9,19,3,22,2,3,1,1,2,0,7,2,,,-3095.0,-5095.0,-3095.0,,,-1090.0,,
176,2,3,1,2,1,3,1,1,2,1,12,6,9,9,9,0,13,8,9,19,3,22,7,11,6,1,2,2,7,2,,,,,,,-4065.0,,,
177,2,3,1,2,1,3,1,1,2,1,12,16,9,9,9,0,3,8,9,19,3,2,7,11,6,1,19,2,7,2,,,,,,,,,,-3095.0
178,3,3,1,2,1,3,1,1,2,1,12,16,9,9,9,0,3,8,15,9,3,2,7,11,6,1,19,2,1,14,-4060.0,,,,,,,,,
179,3,3,1,2,1,9,1,1,1,1,2,16,15,19,15,0,3,10,15,9,17,2,1,1,0,1,19,0,1,14,,,,,,-3000.0,,,-3075.0,
180,3,5,1,2,1,9,1,1,1,1,2,16,15,19,15,0,17,10,5,9,17,2,1,1,0,28,5,0,17,14,,-4080.0,,,,,,,,
181,3,5,1,2,1,9,1,1,1,1,2,6,15,19,15,0,17,10,5,19,17,3,1,1,0,28,5,0,17,4,,,,,-1075.0,,,,,
182,3,5,1,2,1,9,1,1,1,1,16,6,15,19,5,0,17,10,5,19,3,3,1,1,5,28,5,0,17,4,,,-2075.0,-2095.0,,,,-50.0,,
183,2,5,1,2,1,4,1,1,1,1,16,6,5,9,5,16,17,0,18,19,3,3,11,11,5,2,5,24,4,4,-6080.0,,,,,-31080.0,-6085.0,,,
184,2,5,1,2,1,4,1,1,1,1,6,9,5,9,5,6,7,0,18,19,7,0,11,11,5,4,8,24,4,4,,,,,,,,,,
185,2,1,1,2,1,4,1,1,1,1,6,9,5,9,10,6,7,0,18,19,7,0,11,11,0,4,8,24,4,4,,-4045.0,,,,,,,,-5095.0
186,2,1,1,2,1,4,1,1,1,1,6,9,13,19,10,6,7,18,18,9,7,14,3,1,0,4,8,6,4,11,,,,,,,,,,
187,2,1,1,2,4,4,1,1,1,1,11,9,13,19,10,10,15,18,18,9,2,14,3,1,0,0,0,6,4,11,,,,,-1050.0,,,,-4090.0,
188,2,1,1,3,4,4,1,1,1,1,11,9,13,19,0,10,15,18,8,9,2,14,3,1,17,0,0,6,9,11,,,,-3095.0,,,,,,
189,2,1,3,3,4,4,1,4,1,1,11,11,13,9,0,10,15,18,8,18,2,2,3,13,17,0,0,6,9,2,,,-3065.0,,,,,-6090.0,,
190,1,1,3,3,4,4,4,4,1,1,11,11,3,9,0,10,15,8,8,18,2,2,8,13,17,0,0,6,9,2,-4055.0,,,,,,-1075.0,,,
191,1,1,3,3,3,4,4,4,1,1,1,11,3,9,17,10,5,8,14,18,13,2,8,13,0,0,7,6,3,2,,,,,-4085.0,,,,,
192,1,1,3,3,3,4,4,4,1,2,1,11,3,19,7,10,5,11,14,18,13,2,8,3,3,0,7,3,3,2,,,,,,,,,,-3090.0
193,1,1,9,3,3,3,4,1,3,2,1,11,8,19,7,10,5,11,14,8,13,2,3,3,3,0,7,3,3,13,,,-5040.0,,,-3050.0,,-6055.0,-4070.0,
194,1,1,9,2,3,3,4,1,3,2,12,11,8,19,7,0,12,1,4,8,2,2,21,3,3,12,0,23,15,13,,,,-6095.0,,,,,,
195,1,1,9,2,3,3,2,1,3,2,12,11,8,9,10,0,12,1,4,8,2,2,21,6,0,12,0,23,15,13,,,,,,,-3060.0,,,
196,1,3,9,2,3,3,2,1,3,2,12,11,8,9,10,0,2,1,4,19,2,2,21,6,0,12,13,23,15,2,,-3055.0,,,,,,,,
197,1,3,1,2,3,3,2,1,3,2,12,1,17,9,10,12,2,19,19,19,2,13,2,6,0,0,13,5,0,2,-3060.0,,-30085.0,,,,,,,
198,1,3,1,2,2,3,2,1,1,1,2,1,7,15,10,12,2,19,19,19,10,13,9,0,0,0,13,5,0,2,,,,,-3050.0,,,,-3095.0,-4095.0
199,1,3,1,2,2,3,2,1,1,1,2,1,7,15,0,12,15,19,9,9,10,13,9,0,18,0,0,5,9,10,,,,,,,,,,
200,1,3,1,3,2,2,2,4,1,1,2,14,7,15,0,12,15,19,9,9,10,0,9,0,18,0,0,5,9,10,,,,-2075.0,,-3060.0,,-6095.0,,
201,1,3,1,3,2,2,2,4,1,1,11,14,16,5,0,2,15,9,9,9,1,0,0,9,18,16,0,11,9,10,,,,,,,,,,
202,1,3,1,3,2,2,4,4,1,1,11,14,16,5,17,2,15,9,16,18,1,0,0,9,1,16,0,11,2,1,,,,,,,-1075.0,,,
203,1,1,1,3,2,2,4,4,1,1,11,14,16,5,17,2,5,14,16,18,1,0,0,9,1,16,7,6,2,1,,-3070.0,,,,,,,,
204,2,1,1,3,2,2,4,4,1,1,11,4,16,14,17,18,5,14,16,18,1,15,0,0,1,0,7,6,2,1,-1055.0,,,,,,,,,
205,2,1,1,3,1,2,4,4,1,1,1,4,16,14,17,18,5,14,16,18,14,15,0,0,1,0,7,6,2,1,,,,,-3085.0,,,,,-2090.0
206,2,1,1,1,1,2,4,5,1,1,1,4,16,14,7,18,12,14,16,8,14,15,0,0,12,0,0,6,2,6,,,,-3070.0,,,,-10070.0,-2080.0,
207,2,1,1,1,1,1,2,5,1,1,1,18,16,4,7,18,12,4,6,8,14,1,0,12,12,0,0,19,6,6,,,,,,-2090.0,-4060.0,,,
208,2,1,1,1,1,1,2,5,1,1,14,18,16,4,7,8,2,4,6,8,1,1,0,12,12,6,15,19,6,6,,,,,,,,,,
209,1,1,2,1,1,1,2,5,1,1,14,18,16,4,19,8,2,4,6,13,1,1,0,12,0,6,15,19,6,1,-3070.0,,-1080.0,,,,,,,
210,1,1,2,1,1,1,2,5,1,1,4,18,6,16,19,8,2,18,10,13,10,1,6,0,0,6,15,5,2,1,,,,,,,,,,
211,1,1,2,1,1,1,2,5,1,1,4,18,6,16,19,12,17,18,10,13,10,1,6,0,0,2,0,5,2,1,,-2090.0,,,,,,,,
212,1,1,2,1,2,1,2,4,1,1,4,8,6,16,19,12,17,18,10,13,10,10,6,0,0,2,0,5,2,1,,,,,-1095.0,,,-10090.0,,-1065.0
213,1,1,2,1,2,1,2,4,3,1,14,8,11,16,9,12,17,8,10,3,0,10,1,0,11,2,0,6,2,11,,,,,,,,,-2050.0,
214,1,1,2,2,2,1,2,4,3,1,14,8,11,16,9,12,17,8,0,3,0,10,1,0,11,2,0,6,19,11,,,,-1080.0,,,,,,
215,1,1,2,2,2,1,2,4,3,1,14,17,11,6,9,12,17,10,0,3,0,1,1,6,11,2,0,4,19,11,,,,,,,,,,
216,1,1,2,2,2,1,1,4,3,1,14,17,11,6,19,12,17,10,0,14,0,1,1,6,1,2,0,4,19,0,,,-3055.0,,,-3060.0,-1085.0,,,
217,2,1,2,2,2,1,1,4,3,1,14,17,1,6,19,2,7,10,18,14,0,1,17,6,1,14,11,4,1,0,-1070.0,,,,,,,,,
218,2,5,2,2,2,1,1,4,2,4,4,17,1,12,19,2,7,10,18,14,15,1,17,0,1,14,11,4,1,0,,-1085.0,,,,,,-8050.0,-3090.0,-1070.0
219,2,5,2,2,2,1,1,4,2,4,4,7,1,12,19,2,7,0,8,4,15,3,17,0,1,14,11,12,8,13,,,,,,,,,,
220,2,5,2,2,2,1,1,4,2,4,4,7,15,12,19,15,18,0,8,4,15,3,3,0,1,1,0,12,8,13,,,,-2060.0,,,,,,
221,2,5,2,2,1,2,1,4,2,4,19,7,15,2,19,15,18,0,8,4,0,3,3,17,1,1,0,12,8,13,,,,,-2095.0,-2075.0,,,,
222,2,1,2,2,1,2,1,4,2,4,19,7,15,2,9,5,18,10,16,17,0,3,3,17,7,14,0,2,0,0,,-8035.0,,,,,-1090.0,,,
223,2,1,2,2,1,2,1,4,2,2,19,7,15,2,9,5,8,10,16,17,0,20,3,17,7,14,7,2,0,0,-1095.0,,,,,,,,,-3085.0
224,2,1,4,2,1,2,1,4,2,2,9,7,15,18,9,5,8,10,16,7,5,20,3,1,7,14,7,2,0,8,,,-5075.0,,,,,,,
225,2,1,4,2,1,2,1,1,2,2,9,7,5,18,16,19,8,10,16,7,5,20,15,1,0,0,7,2,0,8,,,,,,,,-6050.0,,
226,2,1,4,2,1,3,1,1,3,2,9,11,5,18,16,19,14,0,16,7,5,6,15,1,0,0,1,19,0,8,,,,,,-2095.0,,,-1080.0,
227,2,1,4,3,1,3,1,1,3,2,13,11,5,18,16,9,14,0,6,15,1,6,15,1,0,10,1,19,12,0,,,,-3090.0,,,,,,
228,2,1,4,3,1,3,1,1,3,2,13,11,19,8,16,9,14,0,6,15,1,6,1,10,0,10,1,19,12,0,,,,,,,,,,
229,1,1,4,3,3,3,4,1,3,2,13,11,19,8,16,9,14,18,6,15,1,6,1,10,0,10,1,1,12,0,-3065.0,,,,-80.0,,-2070.0,,,
230,1,1,1,3,3,3,4,1,3,2,3,11,19,8,6,19,4,18,15,15,17,6,1,10,13,0,8,1,3,0,,,-5095.0,,,,,,,
231,1,1,1,3,3,1,4,1,2,1,3,11,9,17,6,19,4,18,15,15,17,6,3,1,13,0,8,1,3,0,,,,,,-3095.0,,,-6075.0,-1075.0
232,1,2,1,1,3,1,4,1,2,1,3,11,9,17,6,9,4,18,5,5,17,6,3,1,13,7,8,1,17,10,,-6055.0,,-3085.0,,,,,,
233,1,2,1,1,1,1,4,1,2,1,17,1,9,7,17,9,11,18,5,5,3,20,3,14,2,7,1,1,17,10,,,,,-5085.0,,,,,
234,1,2,1,1,1,1,2,5,2,1,17,1,12,7,7,9,11,18,5,5,3,20,0,14,12,7,1,1,17,10,,,,,,,-4055.0,-2090.0,,
235,1,2,1,1,1,1,2,5,2,1,17,1,12,7,7,16,1,8,18,15,3,20,0,14,12,0,16,1,4,0,,,,,,,,,,
236,1,2,1,1,1,1,2,5,2,1,17,18,12,18,7,16,1,8,18,15,3,3,0,3,12,0,16,1,4,0,,,,,,,,,,
237,2,1,1,1,1,1,2,5,2,1,17,18,12,18,18,16,1,8,18,15,3,3,0,3,1,0,16,1,4,0,-4085.0,-4090.0,,,,,,,,-1075.0
238,2,1,2,1,1,1,2,5,3,1,7,8,12,18,18,16,16,8,18,5,5,10,0,3,1,0,1,1,4,10,,,-1060.0,,,,,,-6090.0,
239,2,1,2,3,1,2,2,7,3,1,7,8,2,18,18,16,16,8,8,5,5,10,11,3,1,0,1,1,7,10,,,,-4090.0,,-1080.0,,-6040.0,,
240,2,1,2,3,1,2,3,7,3,1,7,8,2,8,18,6,16,8,8,5,5,10,11,10,1,11,1,12,7,10,,,,,-1090.0,,-3080.0,,,
241,2,1,2,3,1,2,3,7,3,1,11,15,2,8,8,6,6,8,8,15,1,3,11,10,7,11,9,12,7,0,,,,,,,,,,
242,2,1,2,3,1,2,3,7,3,1,11,15,13,8,8,6,6,8,15,15,1,3,0,10,7,11,9,12,0,0,-3055.0,,,,,,,,,
243,2,2,2,3,1,2,3,7,3,1,1,15,13,17,8,17,6,10,15,15,17,3,0,1,7,0,9,0,0,0,,-3075.0,,,,,,,,-1075.0
244,2,2,3,2,1,1,3,3,3,1,1,5,13,17,13,17,15,10,15,5,17,13,0,1,2,0,0,0,0,10,,,-2065.0,-4085.0,,-2085.0,,-7050.0,,
245,2,2,3,2,1,1,3,3,3,1,1,5,3,7,13,7,15,0,15,5,17,13,15,9,2,8,0,15,0,10,,,,,,,,,-2075.0,
246,2,2,3,2,4,1,2,3,3,1,18,5,3,7,13,7,15,0,5,5,0,13,15,9,2,8,0,15,7,10,,,,,-3065.0,,-3075.0,,,
247,2,2,3,2,4,1,2,3,3,1,18,18,3,7,3,7,5,0,5,15,0,0,15,9,13,8,15,15,7,0,,,,,,,,,,
248,2,2,3,2,4,1,2,3,3,1,18,18,17,16,3,15,5,15,5,15,0,0,1,0,13,0,15,0,7,0,,,,,,,,,,
249,2,4,3,2,4,1,2,3,3,1,18,18,17,16,3,15,5,15,12,15,0,0,1,0,13,0,15,0,0,0,-1090.0,-2090.0,,,,,,,,
250,2,4,1,2,4,1,2,3,3,1,8,8,17,16,13,15,19,15,12,15,4,6,1,0,3,0,1,0,0,0,,,-4085.0,,,,,,,
251,2,4,1,2,1,1,2,3,3,1,8,8,7,16,13,15,19,15,12,15,4,6,6,0,3,0,1,0,0,0,,,,-2080.0,-7065.0,,,,,-1075.0
252,2,4,1,2,1,3,2,3,3,1,8,8,7,6,3,15,19,15,12,5,4,6,6,14,12,0,1,0,0,10,,,,,,-75.0,,,,
253,2,4,1,2,1,3,2,2,1,1,12,14,7,6,3,5,19,15,12,5,0,0,6,14,12,0,1,0,0,10,,,,,,,,-2075.0,-3060.0,
254,2,2,1,2,1,3,2,2,1,1,12,14,12,6,3,5,19,5,2,5,0,0,1,14,12,0,1,11,10,10,,-4070.0,,,,,,,,
255,4,2,1,2,1,3,3,2,1,1,12,4,12,19,12,5,19,5,2,15,0,17,1,1,3,0,1,11,10,0,-1060.0,,,,,,-2095.0,,,
256,4,2,1,2,1,3,3,2,1,1,2,4,12,19,12,5,9,5,2,15,17,17,1,1,3,0,5,11,10,0,,,,,,,,,,
257,4,2,1,2,1,8,3,2,1,1,2,4,12,19,12,5,9,16,11,15,17,17,1,1,3,0,5,0,1,0,,,,,,-2025.0,,,,
258,4,2,1,3,1,8,3,2,1,1,2,19,12,19,12,5,9,16,11,15,17,2,1,1,3,26,5,0,1,0,,,,-3095.0,,,,,,-1075.0
259,4,2,3,3,2,8,3,2,1,1,18,19,12,9,12,5,11,16,11,5,1,2,1,13,3,26,3,0,1,10,,,-2060.0,,-4060.0,,,,,
260,4,2,3,3,2,8,3,2,1,1,18,19,2,9,2,5,11,16,11,5,1,2,17,13,10,26,3,0,1,10,-5090.0,,,,,,,,,
261,4,2,3,3,2,2,1,1,1,1,8,19,2,9,2,19,11,16,11,5,7,2,17,13,10,2,3,0,1,10,,,,,,-40095.0,-6055.0,-2080.0,,
262,4,1,3,3,2,2,1,1,3,1,8,19,2,19,2,9,1,6,11,15,7,2,17,3,10,15,12,14,1,0,,-4095.0,,,,,,,-1055.0,
263,4,1,3,3,2,2,1,1,3,1,8,9,19,19,11,9,1,6,1,15,7,8,0,3,1,15,12,14,16,0,,,,,,,,,,
264,4,1,3,2,2,2,1,1,3,1,14,9,19,19,11,9,1,6,1,15,1,8,0,3,1,15,12,14,16,0,,,,-6095.0,,,,,,-1075.0
265,4,1,2,2,2,2,1,1,3,1,14,9,19,9,11,19,12,18,1,5,1,8,0,6,1,5,1,2,16,10,,,-3095.0,,-3055.0,,,,,
266,4,1,2,2,2,2,1,1,3,1,14,16,9,9,1,19,12,18,15,5,1,1,11,6,17,5,1,2,2,10,,,,,,,,,,
267,1,1,2,2,2,2,1,1,4,1,14,16,9,9,1,19,12,18,15,5,1,1,11,6,17,5,1,2,2,10,-5070.0,,,,,,,,-5075.0,
268,1,4,2,2,2,2,1,1,4,1,4,16,9,15,1,19,12,18,5,15,7,1,11,0,17,5,1,2,14,0,,-2080.0,,,,,,,,
269,1,4,2,2,2,2,1,2,4,1,4,6,18,15,17,19,12,18,5,15,7,7,2,0,1,5,1,2,14,0,,,,,,,,-2090.0,,
270,1,4,2,2,2,2,1,2,4,1,4,6,18,15,17,19,12,8,5,15,7,7,2,0,1,5,1,13,14,0,,,,,,,-2060.0,,,
271,1,4,2,3,2,2,1,2,4,1,11,6,18,15,17,19,2,8,17,15,0,7,2,0,1,5,17,13,2,0,,,,-2075.0,,-7095.0,,,,
272,1,2,2,3,1,2,1,2,4,2,11,13,18,5,17,9,2,8,17,15,0,0,2,9,1,7,17,13,2,0,,-4065.0,,,-3085.0,,,,,-75.0
273,1,2,1,3,1,2,1,2,4,2,11,3,18,5,7,9,2,19,17,5,0,12,2,9,12,7,17,2,2,9,,,-4090.0,,,,,,,
274,1,2,1,3,1,2,1,2,4,2,11,3,8,5,7,14,16,19,17,5,0,12,8,9,12,2,3,2,2,9,,,,,,,,-4095.0,-6085.0,
275,1,2,1,3,1,2,1,2,4,2,11,3,8,14,7,14,16,9,7,5,0,12,8,0,12,2,3,10,2,9,-1055.0,,,,,,,,,
276,1,2,1,3,1,2,2,2,4,2,1,14,8,14,19,14,16,9,7,14,17,1,8,0,0,2,3,10,2,0,,,,,,,-4080.0,,,
277,1,2,1,1,1,2,2,2,4,4,1,14,15,14,19,14,6,9,7,14,17,1,1,0,0,2,14,10,2,0,,,,-3070.0,,,,,,-1070.0
278,1,2,1,1,1,1,2,2,4,4,1,14,15,4,19,14,6,16,7,4,17,1,1,12,0,2,14,3,2,13,,,,,,-4070.0,,,,
279,1,2,1,1,1,1,2,2,4,4,18,14,15,4,19,4,6,16,7,4,0,1,1,12,0,13,14,3,2,13,,,,,,,,,,
280,1,2,1,1,1,1,2,2,4,4,18,14,15,4,19,4,18,16,7,4,0,1,1,12,0,13,2,3,2,13,,,-2075.0,,,,,,,
281,1,1,1,1,2,1,2,2,2,4,18,14,5,16,19,4,18,16,7,17,0,1,11,0,0,13,2,3,2,0,,-3070.0,,,-1095.0,,,,-6035.0,
282,3,1,1,1,2,1,2,2,2,4,18,4,5,16,9,16,18,16,7,17,0,16,11,0,11,1,2,3,23,0,-90.0,,,,,,,,,-4085.0
283,3,1,1,1,2,1,2,1,2,4,8,4,5,16,9,16,18,16,7,7,14,16,11,0,11,1,2,3,23,11,,,,,,,-3090.0,-4080.0,,
284,3,1,1,1,2,1,2,1,2,4,8,4,13,16,9,16,8,6,7,7,14,16,3,0,11,1,11,12,23,11,,,,,,,,,,
285,3,1,1,1,2,1,2,1,2,4,8,17,13,16,19,16,8,6,14,7,14,3,3,0,1,1,11,12,6,11,,,,,,-1080.0,,,,
286,3,1,2,1,2,1,2,1,2,4,19,17,13,16,19,6,8,6,14,15,3,3,3,0,1,12,11,12,6,3,,,-4065.0,-80.0,,,,,,
287,3,1,2,1,1,1,2,1,2,4,19,17,3,6,19,6,17,16,14,15,3,3,10,10,1,12,2,2,6,3,,,,,-3095.0,,,,,
288,1,3,2,1,1,1,2,1,2,3,19,17,3,6,9,6,17,16,14,15,3,3,10,10,6,12,2,2,6,3,-6095.0,-3085.0,,,,,,,,-7075.0
289,1,3,2,1,1,1,4,1,1,3,9,7,3,6,9,16,17,16,14,5,7,6,10,10,6,2,2,2,6,6,,,,,,,-4085.0,,-28070.0,
290,1,3,2,1,1,1,4,1,1,3,9,7,12,16,9,16,7,16,4,5,7,6,1,0,6,2,12,2,12,6,,,,,,,,,,
291,1,3,2,1,1,1,4,1,1,3,11,7,12,16,15,16,7,16,4,5,5,6,1,0,0,2,12,2,12,6,,,,,,-2080.0,,-3080.0,,
292,1,3,3,1,1,1,4,1,1,3,11,11,12,16,15,6,7,6,4,11,5,2,1,0,0,13,12,13,12,0,,,-2060.0,,,,,,,
293,1,3,3,2,1,1,4,1,1,3,11,11,2,16,15,6,19,6,16,11,5,2,17,0,0,13,0,13,0,0,,,,-1080.0,,,,,,
294,1,5,3,2,1,1,1,1,1,3,11,11,2,6,15,6,19,6,16,11,5,2,17,6,0,13,0,13,0,0,,-4055.0,,,,,-4095.0,,,
295,1,5,3,2,1,1,1,1,1,3,11,1,2,6,15,19,9,18,16,11,5,11,17,6,0,0,2,1,0,0,,,,,-1075.0,,,,,
296,4,5,3,2,1,1,1,1,1,0,11,1,19,6,5,19,9,18,16,11,5,11,0,6,5,0,2,1,0,0,-5055.0,,,,,,,,,-3055.0
297,4,5,3,2,1,1,1,1,3,0,1,1,19,12,5,19,9,18,16,1,11,11,0,0,5,0,2,1,0,13,,,,,,-1095.0,,,-1080.0,
298,4,5,2,2,1,1,1,5,3,0,1,11,19,12,5,9,10,18,6,1,11,1,0,0,5,4,1,1,12,13,,,-3095.0,,,,,-2090.0,,
299,4,2,2,1,1,1,1,5,3,0,1,11,9,12,10,9,10,8,6,1,11,1,11,0,0,4,1,1,12,13,,-5055.0,,-1060.0,,,,,,
300,6,2,2,1,1,1,1,5,3,0,12,1,9,2,10,9,10,8,6,14,0,15,11,14,0,4,1,1,12,0,-4060.0,,,,,,,,,
301,6,2,2,1,4,1,1,7,3,0,2,1,9,2,10,11,10,8,15,14,16,15,11,14,0,2,1,1,3,0,,,,,-1050.0,,,-6040.0,,
302,6,2,2,1,4,1,1,7,3,0,2,1,18,2,0,11,10,8,15,14,16,15,2,14,17,2,1,12,3,0,,,,,,,,,,
303,6,2,2,1,4,6,1,7,2,0,2,16,18,14,0,11,10,8,15,14,16,0,2,2,17,2,1,12,3,0,,,,,,-2055.0,-2050.0,,-5075.0,
304,6,2,2,1,4,6,1,7,2,0,18,16,18,14,0,1,0,8,5,14,0,0,2,2,17,2,20,12,13,0,,,,,,,,,,
305,6,2,2,1,4,6,1,7,2,1,18,16,18,14,17,1,0,10,5,14,0,0,2,2,0,2,20,0,13,0,,,,,,,,,,-70.0
306,3,1,1,1,3,5,1,7,2,1,18,16,18,14,17,2,0,10,5,4,0,0,2,2,0,1,20,0,13,16,-6090.0,-2080.0,-4090.0,-3070.0,-4085.0,-7010.0,,,,
307,3,1,1,1,3,5,1,3,2,1,8,6,8,4,7,2,18,10,18,4,10,10,8,7,3,24,2,0,0,16,,,,,,,,-7050.0,,
308,3,1,1,1,3,5,1,3,2,1,8,6,8,4,7,2,18,0,18,4,10,10,8,7,3,24,2,15,0,16,,,,,,,,,,
309,3,1,1,1,3,5,1,3,2,1,8,6,8,4,7,2,18,0,18,17,10,10,8,7,3,24,2,15,0,3,,,,,,,,,,
310,3,1,1,1,3,5,1,3,1,1,18,16,15,11,10,16,18,0,18,17,0,0,1,0,0,0,2,15,0,3,,,,,,,,,-2090.0,
311,3,1,1,1,3,5,1,3,1,1,18,16,15,11,10,16,18,15,8,17,0,0,1,0,0,0,2,0,11,3,,,,,,,,,,
312,3,1,1,1,3,5,1,3,1,1,18,16,15,11,10,16,18,15,8,17,0,0,1,0,0,0,2,0,11,3,,,,,,,-2090.0,,,-4085.0
313,3,4,1,2,2,5,1,3,1,1,18,16,15,11,10,16,8,15,8,7,0,0,1,0,0,0,3,0,11,7,,-1080.0,-2075.0,-1055.0,-3050.0,,,,,
314,3,4,1,2,2,2,1,3,1,1,18,6,5,1,0,16,8,15,17,7,0,7,11,13,18,0,3,0,2,7,-3090.0,,,,,-5080.0,,,,
315,3,4,1,2,2,2,1,3,1,1,8,6,5,1,0,6,10,15,17,7,11,7,11,13,18,10,1,0,2,7,,,,,,,,,,
316,3,4,1,2,2,2,1,2,1,1,8,6,5,1,0,6,10,15,17,13,11,7,11,13,18,10,1,0,2,1,,,,,,,,-3075.0,,
317,3,2,1,2,2,2,1,2,2,1,8,13,13,14,17,6,10,5,17,13,11,0,3,0,1,10,1,5,2,1,,-4065.0,,,,,,,-3085.0,
318,3,2,1,3,2,2,1,2,2,1,19,3,13,14,17,13,10,5,7,13,0,12,3,0,1,3,1,5,8,1,,,,-2070.0,,,-1050.0,,,
319,3,2,2,3,2,2,1,2,2,1,19,3,13,4,17,13,0,5,7,13,0,12,3,11,1,3,20,5,8,1,,,-4065.0,,,,,,,
320,3,2,2,3,1,2,1,2,2,1,19,3,3,4,17,13,0,10,7,13,0,12,10,11,1,3,20,0,8,1,,,,,-3085.0,,,,,-1065.0
321,4,2,2,3,1,2,1,2,2,1,19,14,3,4,7,13,0,10,15,3,0,1,10,11,12,3,20,0,0,11,-2095.0,,,,,,,,,
322,4,2,2,3,1,2,1,2,2,1,9,14,3,12,7,13,18,10,15,3,1,1,10,3,12,3,2,0,0,11,,,,,,,,,,
323,4,2,2,3,1,2,2,2,2,1,9,14,12,12,7,13,18,10,15,3,1,1,1,3,12,3,2,0,0,11,,,,,,,-3090.0,,,
324,4,2,2,3,1,3,2,1,2,1,9,14,12,12,19,13,8,10,15,14,1,1,1,3,0,3,11,0,0,0,,,,,,-5065.0,,-2050.0,-1075.0,
325,4,1,2,1,1,3,2,1,2,1,10,14,12,12,19,3,8,0,5,14,0,1,1,3,0,17,11,19,6,0,,-3070.0,,-5060.0,,,,,,
326,3,1,2,1,1,3,2,1,2,1,10,4,12,2,19,3,8,0,5,14,0,16,1,10,0,17,11,19,6,0,-4050.0,,-3060.0,,,,,,,
327,3,1,2,1,2,3,2,1,2,1,0,4,2,2,19,3,17,0,5,14,17,16,15,10,0,17,2,19,6,0,,,,,-1095.0,,,,,-70.0
328,3,1,2,1,2,3,2,1,2,1,0,4,2,2,9,19,17,14,11,4,17,16,15,10,11,1,2,5,0,16,,,,,,,,,,
329,3,1,2,1,2,3,2,1,2,1,0,17,2,12,9,19,17,14,11,4,17,3,15,0,11,1,2,5,0,16,,,,,,,,,,
330,3,1,2,1,2,2,2,1,2,1,17,17,17,12,9,19,17,14,11,4,0,3,0,0,11,1,2,5,0,16,,,,,,-4095.0,-3085.0,,,
331,3,1,2,1,2,2,2,1,1,1,17,17,17,12,19,9,7,14,11,17,0,3,0,0,1,11,5,5,0,3,,,,,,,,,-2055.0,
332,3,1,2,1,2,2,2,1,1,1,17,17,17,12,19,9,7,14,1,17,0,3,0,0,1,11,5,5,16,3,,,,,,,,,,
333,3,3,1,1,2,2,2,4,1,1,17,17,17,12,19,9,7,14,1,17,0,3,0,0,1,11,5,5,16,3,,-3085.0,-2085.0,,,,,-5070.0,,-4085.0
334,1,3,1,1,1,2,2,4,1,1,17,7,7,12,19,17,10,4,1,7,0,6,6,0,1,3,2,8,16,7,-2085.0,,,-1060.0,-3095.0,,,,,
335,1,3,1,1,1,2,2,4,1,1,7,7,7,2,9,17,10,4,16,7,11,6,6,14,6,3,2,8,1,7,,,,,,,,,,
336,1,3,1,1,1,2,1,4,1,1,7,7,7,2,9,17,10,4,16,7,11,6,6,14,6,3,2,8,1,7,,,,,,,-4050.0,,,
