,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll
157,1,1,3,1,1,2,2,2,4,8,16,12,14,14,18,6,12,4,15,2,1,0,0,1,1,7,3,9,9,11,,,-1070.0,-1070.0,,,,,-18075.0,
158,1,1,3,1,1,2,2,2,4,8,16,12,4,4,18,12,12,4,5,2,1,0,12,15,1,1,3,9,9,11,,,,,,,,,,
159,1,3,3,1,1,2,2,2,4,8,16,12,4,4,18,12,12,11,5,2,1,0,12,15,1,1,3,2,9,11,,-1060.0,,,,,-5060.0,,,
160,0,3,3,1,1,2,2,2,4,8,16,2,4,4,18,12,2,11,5,3,1,17,12,15,1,1,16,2,9,0,-2080.0,,,,,,,,,
161,0,3,3,1,1,1,2,4,4,8,6,2,15,19,18,12,2,11,5,3,13,17,1,0,1,1,16,2,9,0,,,,,-2090.0,-3060.0,,-4055.0,,
162,0,3,3,1,1,1,2,4,4,13,6,2,15,19,8,2,2,1,5,3,13,17,1,0,6,21,16,13,9,0,,,,,,,,,,-7015.0
163,0,3,5,1,1,1,2,4,4,13,6,19,15,19,8,2,16,1,5,3,13,0,1,0,6,21,2,13,9,27,,,-3075.0,-1095.0,,,,,,
164,0,3,5,1,1,1,2,4,4,13,17,19,5,9,8,2,16,1,5,3,2,0,12,4,6,21,2,13,9,27,,,,,,,,,,
165,0,2,5,1,1,1,1,4,4,13,17,19,5,9,13,18,16,14,5,3,2,0,12,4,1,5,2,0,9,27,,-2095.0,,,,,-4080.0,,,
166,1,2,5,1,1,1,1,2,0,6,17,9,5,9,13,18,6,14,5,14,2,2,12,4,1,5,11,0,9,6,-2085.0,,,,,,,-3070.0,-12025.0,-16070.0
167,1,2,5,1,1,2,1,2,0,6,7,9,17,12,13,18,6,4,5,4,9,2,0,1,1,5,11,17,17,13,,,-5085.0,,,-6090.0,,,,
168,1,2,5,1,1,2,1,2,0,6,7,9,7,12,13,8,6,4,5,4,9,2,5,1,1,8,11,17,17,13,,,,,,,,,,
169,1,2,5,1,3,2,1,2,0,6,7,11,7,12,13,8,16,4,5,9,9,0,5,1,1,8,1,17,17,8,,,,,-2065.0,,,,,
170,1,2,5,1,3,2,1,2,0,6,16,11,7,12,3,8,16,18,11,9,0,0,5,1,10,8,1,3,1,8,,,,-1060.0,,,,,,
171,1,2,5,1,3,2,1,2,0,6,16,11,12,2,3,14,16,18,11,9,0,0,0,10,10,2,1,3,1,8,,,,,,,,,,
172,3,2,5,1,3,2,1,2,0,6,16,11,12,2,3,14,16,18,11,9,0,0,0,10,10,2,1,3,1,8,-1080.0,,,,,,-1080.0,,,
173,3,1,5,1,3,3,1,2,0,6,6,11,12,2,13,14,6,18,11,9,13,0,0,10,0,2,10,3,1,8,,-2055.0,,,,-4070.0,,,,
174,3,1,5,1,3,3,1,3,0,6,6,1,12,10,13,4,6,18,11,9,13,20,0,2,0,10,10,3,1,8,,,,,,,,-5090.0,,
175,3,1,1,1,2,3,1,3,0,2,6,1,12,10,13,4,6,8,11,9,13,20,0,2,0,10,10,3,1,8,,,-5060.0,,-3065.0,,,,,-14045.0
176,3,1,1,1,2,3,1,3,2,2,19,1,2,10,3,4,15,8,11,9,0,20,19,2,8,10,1,3,1,21,,,,,,,,,-21055.0,
177,1,1,1,4,2,3,1,3,2,2,19,18,2,10,3,14,15,11,1,9,0,3,19,2,8,0,1,0,19,21,-3095.0,,,-3050.0,,,-2075.0,,,
178,1,1,1,4,2,3,1,3,2,2,9,18,2,0,3,14,5,11,1,9,8,3,19,18,8,0,5,0,19,21,,,,,,,,,,
179,1,1,1,4,2,3,1,3,2,2,9,18,17,0,11,14,5,11,1,19,8,3,4,18,0,0,5,0,19,1,,,,,,,,,,
180,1,1,1,4,2,1,1,3,2,2,9,18,17,0,11,14,5,11,17,19,8,3,4,18,0,0,5,0,3,1,,-4090.0,,,,-3070.0,,,,
181,1,1,1,1,5,1,1,0,1,2,13,8,17,18,11,4,10,11,17,19,4,4,4,0,0,14,0,0,3,1,,,,-4090.0,-2055.0,,,-3055.0,-5085.0,
182,1,1,1,1,5,1,1,0,1,2,13,8,17,8,1,4,10,1,7,19,4,4,4,14,13,14,0,14,12,1,,,,,,,,,,
183,1,1,1,1,5,1,2,0,1,1,13,11,17,8,1,4,10,1,7,19,4,1,4,14,13,14,0,14,12,1,,,,,,,-1050.0,,,-3095.0
184,1,1,1,1,5,1,2,0,1,1,13,11,17,8,1,17,0,1,7,9,4,1,4,14,13,1,13,14,12,8,,,-4085.0,,,,,,,
185,1,1,1,1,5,1,2,0,1,1,13,11,7,17,13,17,0,11,19,9,4,1,13,5,1,1,13,4,0,8,,,,,,,,,,
186,2,1,1,1,1,1,2,0,1,1,13,11,7,17,13,17,0,11,19,9,4,1,13,5,1,1,13,4,0,8,-5065.0,,,,-6065.0,,,,,
187,2,2,1,1,1,1,2,0,1,1,3,11,7,17,3,17,11,11,19,15,15,1,13,5,12,1,2,4,0,2,,-2055.0,,,,,,,,
188,2,2,1,1,1,2,2,0,1,1,3,1,18,17,3,17,11,11,19,15,15,19,2,5,12,1,2,4,0,2,,,,,,-1085.0,,,,
189,2,2,1,1,1,2,2,1,1,1,3,1,18,17,3,7,11,11,19,15,15,19,2,5,12,7,2,4,0,2,,,,,,,,-4055.0,,
190,2,2,2,1,1,2,1,1,1,1,17,1,18,17,15,7,11,1,19,15,1,19,2,5,0,7,2,17,0,2,,,-3090.0,-5085.0,,,-4055.0,,-95.0,-3075.0
191,2,2,2,1,1,2,1,1,1,1,17,16,8,7,15,7,1,1,9,5,1,4,7,6,0,7,9,17,5,11,,,,,,,,,,
192,2,1,2,1,1,2,1,1,1,1,17,16,8,7,15,13,1,1,9,5,1,4,7,6,0,1,9,17,5,11,,-6080.0,,,,,,,,
193,1,1,2,1,1,1,1,1,1,1,17,6,10,10,15,13,1,18,9,5,1,13,5,3,0,1,9,0,5,11,-3085.0,,,,,-2065.0,,,,
194,1,1,2,1,1,1,1,1,1,1,7,6,10,10,15,3,10,18,14,16,7,13,5,3,0,13,0,0,0,0,,,,,,,,,,
195,1,1,2,1,1,1,1,1,1,1,7,6,10,10,15,3,10,18,14,16,7,13,5,3,0,13,0,0,0,0,,,,,,,,,,
196,1,1,5,2,1,1,1,2,1,1,7,18,10,10,15,3,10,18,14,16,7,1,5,3,0,13,0,0,0,0,,,-7050.0,-4050.0,-1075.0,,,-90.0,,
197,1,1,5,2,1,1,1,2,1,3,11,18,0,0,5,16,10,8,14,16,3,1,16,13,13,0,0,5,0,0,,,,,,,,,,-1080.0
198,1,1,5,2,1,1,2,2,2,3,11,18,0,0,5,16,10,8,14,6,3,1,16,13,13,0,0,5,0,7,,,,,,,-1050.0,,-1070.0,
199,1,1,5,2,1,4,2,2,2,3,11,18,0,0,5,16,0,8,4,6,3,1,16,13,13,0,13,5,11,7,-4055.0,,,,,-80.0,,,,
200,1,1,5,2,1,4,2,2,2,3,1,18,13,12,16,6,0,10,4,6,19,1,3,1,2,6,13,3,11,7,,-2090.0,,,,,,,,
201,1,1,5,2,1,4,2,2,2,3,1,8,13,12,16,6,0,10,4,13,19,4,3,1,2,6,13,3,11,0,,,,,,,,,,
202,1,1,4,1,1,4,2,1,2,1,1,8,13,12,16,6,11,10,13,13,19,4,3,1,2,6,2,3,2,0,,,-7065.0,-2060.0,,,,-5050.0,,-2065.0
203,1,1,4,1,1,4,2,1,1,1,19,8,3,2,16,12,11,0,13,3,1,4,7,9,2,0,2,11,2,13,,,,,-3080.0,,,,-4065.0,
204,1,1,4,1,1,1,2,1,1,1,19,12,3,2,6,12,11,0,3,3,1,0,7,9,8,0,2,11,17,13,,,,,,-4060.0,,,,
205,1,1,4,1,1,1,2,1,1,1,19,12,3,2,6,2,11,0,3,3,1,0,7,9,8,15,2,11,17,13,,,,,,,,,,
206,2,1,4,1,1,1,1,1,1,1,19,12,9,11,6,2,11,11,3,14,1,0,1,0,8,15,2,0,17,2,-2095.0,,,,,,-4055.0,,,
207,2,3,4,1,1,1,1,1,1,1,9,12,9,11,14,2,1,11,18,14,6,0,1,0,0,15,9,0,2,2,,-1060.0,,,,,,,,
208,2,3,4,1,1,1,1,1,1,1,9,2,9,11,14,17,1,11,18,14,6,17,1,0,0,0,9,0,2,2,,,,,,,,,,
209,2,3,4,1,1,1,1,3,1,1,9,2,9,11,14,17,1,11,18,14,6,17,1,0,0,0,9,0,2,2,,,,,,,,-55.0,,
210,2,3,4,1,2,1,1,3,1,1,14,2,9,11,14,17,10,1,18,14,1,17,1,0,0,0,0,19,2,2,,,,-55.0,-1070.0,,,,,
211,3,3,4,1,2,1,1,3,1,1,14,19,9,1,4,17,10,1,18,14,1,0,1,13,9,0,0,19,2,2,-3070.0,,,,,-1085.0,,,,-2070.0
212,3,2,11,1,2,1,1,3,3,1,4,19,9,1,4,7,10,1,18,4,12,0,1,13,9,4,0,19,2,15,,-2095.0,-4045.0,,,,,,-2090.0,
213,3,2,11,1,2,1,2,1,3,1,4,9,9,1,4,7,10,19,8,4,12,2,1,13,9,4,0,1,11,15,,,,,,,-50.0,-4095.0,,
214,3,2,11,1,2,1,2,1,3,1,4,9,9,12,13,7,0,9,8,4,12,2,1,2,0,4,1,6,11,15,,,,,,,,,,
215,3,2,1,1,2,1,2,1,3,1,16,9,0,12,13,11,0,9,8,19,0,2,0,2,0,0,1,6,11,0,,,-18000.0,,,,,,,
216,3,2,1,1,2,1,2,1,3,1,16,11,0,12,13,11,0,9,16,19,0,0,28,2,0,0,1,6,3,0,,,,,,,,,,
217,1,2,1,2,1,1,3,1,2,1,16,11,0,12,13,11,0,15,16,19,0,0,28,2,0,0,1,0,3,0,-3080.0,,,-3060.0,-2065.0,,-3000.0,,-6080.0,
218,1,2,1,2,1,1,3,1,2,1,6,11,0,2,3,11,0,15,6,19,11,0,28,16,11,0,29,0,10,0,,,,,,-55.0,,,,-1095.0
219,1,3,1,2,1,1,3,1,2,1,6,11,13,2,3,1,0,15,6,9,11,0,5,16,11,12,29,0,10,10,,-1055.0,,,,,,,,
220,1,3,1,2,1,1,3,1,2,1,6,1,13,2,3,1,0,15,6,9,11,16,5,16,11,12,29,0,10,10,,,,,,,,,,
221,1,3,1,2,1,1,3,2,2,1,16,1,13,16,14,1,19,15,14,9,1,16,5,2,0,12,0,0,2,10,,,,,,,,-1075.0,,
222,1,3,1,2,1,1,3,2,2,1,16,1,13,16,14,13,19,5,14,18,1,16,5,2,0,0,0,13,2,1,,,,-4080.0,,,,,,
223,1,3,1,2,1,1,3,2,2,1,16,17,13,6,14,13,19,5,14,18,1,0,5,6,0,0,0,13,2,1,,,,,,,,,,
224,1,3,1,2,2,3,3,2,5,2,16,17,13,6,14,13,19,5,14,18,1,0,5,6,0,0,0,13,2,1,,,,,-1070.0,-65.0,,,-3070.0,-2090.0
225,0,4,1,2,2,3,2,2,5,2,16,17,13,6,4,3,19,18,4,8,1,0,5,6,9,10,0,0,19,7,-2080.0,-2085.0,,,,,-22095.0,,,
226,0,4,1,2,2,3,2,2,5,2,6,7,13,10,4,3,9,18,4,8,13,0,5,2,9,10,7,0,19,7,,,,,,,,,,
227,0,4,1,2,2,3,2,2,5,2,6,7,13,10,4,3,9,18,4,8,13,0,5,2,9,10,7,0,19,7,,,,,,,,,,
228,0,4,3,2,2,3,2,2,2,2,6,7,13,10,13,11,9,18,19,14,13,0,5,2,0,2,7,0,4,1,,,-5065.0,,,,,,-9095.0,
229,0,4,3,1,2,3,2,2,2,2,17,7,3,10,13,11,15,18,9,14,2,0,11,2,0,2,1,0,8,1,,,,-4050.0,-1065.0,,,-2090.0,,
230,0,3,3,1,2,4,2,2,2,2,17,7,3,0,3,11,15,8,9,14,2,0,11,18,11,2,1,12,8,1,,-4035.0,,,,-5055.0,,,,-3070.0
231,0,3,3,1,2,4,2,2,2,2,17,7,3,0,3,1,15,8,9,4,2,24,11,18,11,19,1,12,8,7,,,,,,,,,,
232,0,3,3,1,2,4,2,2,2,2,17,7,13,0,3,1,15,8,14,4,2,24,1,18,11,19,1,12,3,7,,,,,,,,,,
233,0,3,3,1,2,4,2,2,2,2,17,7,13,18,14,1,15,18,14,4,2,24,1,0,0,19,1,2,3,7,,,,,,,,,,
234,1,3,1,1,2,4,1,2,2,2,17,14,13,18,14,19,15,18,14,11,2,7,1,0,0,1,1,2,3,0,-2085.0,,-4065.0,,-2070.0,,-3075.0,,,
235,1,3,1,1,2,2,1,2,2,2,7,14,3,18,4,19,5,18,14,11,9,7,14,0,11,1,12,2,3,0,,,,,,-5095.0,,,,
236,1,3,1,1,2,2,1,1,2,2,7,14,3,18,4,9,5,18,14,11,9,7,14,0,11,9,12,2,3,0,,,,,,,,-4090.0,,
237,1,3,1,3,2,2,1,1,2,2,7,14,3,18,4,9,5,8,14,11,9,7,14,0,11,9,12,4,3,0,,,,-90.0,,,,,,-1055.0
238,1,1,1,3,2,2,1,1,2,2,16,14,17,8,15,9,17,8,14,1,0,7,0,11,0,9,0,4,3,19,,-10070.0,,,,,,,,
239,3,1,1,3,2,2,1,1,1,2,16,4,17,8,15,17,17,8,14,1,0,10,0,11,0,1,0,4,3,19,-1080.0,,,,,,,,-5070.0,
240,3,1,1,3,1,2,1,1,1,2,6,4,17,8,15,17,17,11,4,1,13,10,0,11,0,1,0,1,19,19,,,,,-2075.0,,,,,
241,3,1,2,1,1,2,1,1,1,2,6,10,17,19,5,17,17,11,4,19,13,4,0,0,13,1,0,1,19,1,,,-1085.0,-3095.0,,,,,,
242,3,1,2,1,1,2,1,1,1,1,6,10,7,9,5,17,17,11,4,19,13,4,5,7,13,1,0,1,19,1,,,,,,,-1085.0,,,-3095.0
243,3,1,2,1,1,2,1,3,1,1,19,10,7,9,5,17,7,11,14,9,0,4,5,7,13,1,8,1,9,8,,,,,,,,-1055.0,,
244,1,1,2,1,1,1,1,3,1,1,19,10,7,9,18,17,7,1,14,9,0,4,5,7,0,1,8,18,9,8,-3095.0,,,,,-3085.0,,,,
245,1,1,2,1,1,1,1,3,1,1,9,10,12,16,18,7,7,1,14,9,8,4,0,0,0,12,8,18,9,8,,,,,,,,,,
246,1,1,2,1,1,1,1,3,2,1,9,10,12,16,18,7,15,1,14,15,8,4,0,0,0,12,0,18,9,2,,,,,,,,,-9070.0,
247,1,4,2,1,2,1,1,1,2,1,9,10,12,16,18,7,15,19,4,15,8,4,0,0,0,12,0,0,16,2,,-4050.0,,,-1090.0,,,-3095.0,,
248,1,4,4,1,2,1,1,1,2,1,13,0,12,16,8,18,15,9,4,15,4,4,0,0,15,1,0,8,16,2,,,-2060.0,,,,,,,
249,1,4,4,1,2,1,4,1,2,1,13,0,2,16,8,18,15,9,4,15,4,4,16,0,15,1,0,8,16,2,,,,,,,-1075.0,,,-3075.0
250,1,4,4,2,2,2,4,1,2,1,13,4,2,16,8,18,5,9,19,5,4,0,16,0,15,1,6,8,1,11,,,,-1080.0,,-2090.0,,,,
251,1,4,4,2,2,2,4,1,1,1,13,4,2,6,18,8,5,12,19,5,4,0,16,14,5,2,6,5,1,11,,,,,,,,,-2095.0,
252,1,2,4,2,2,2,4,1,1,1,13,4,18,6,18,8,5,12,9,5,4,0,0,14,5,2,6,5,5,11,-4065.0,-3020.0,,,,,,,,
253,1,2,4,2,1,2,1,1,1,1,3,4,18,6,18,8,11,12,9,16,16,23,0,14,5,2,0,5,5,0,,,,,-7090.0,,-4055.0,,,
254,1,2,1,2,1,2,1,1,1,1,3,4,18,16,8,10,1,12,9,16,16,23,0,4,11,0,13,5,5,0,,,-4090.0,,,,,,,
255,1,2,1,2,1,4,1,1,1,1,3,4,8,16,8,10,1,12,13,16,16,23,9,4,11,0,13,5,1,0,,,,,,-2050.0,,,,
256,1,2,1,2,1,4,1,5,1,1,19,13,8,16,8,0,1,12,13,16,0,4,9,4,11,11,13,5,1,0,,,,,,,,-5060.0,-2065.0,
257,1,2,1,2,1,4,1,5,1,3,19,13,8,16,17,0,14,2,3,16,0,4,9,4,2,11,0,5,16,0,,,,-5080.0,,,,,,-1080.0
258,1,2,1,2,1,4,1,5,1,3,19,13,13,6,17,0,14,2,3,6,0,4,4,17,2,11,0,5,16,7,,,,,,,,,,
259,2,2,1,2,1,4,1,5,1,3,19,13,13,6,17,10,14,4,3,6,0,4,4,17,2,1,0,3,16,7,-1095.0,,,,,,,,,
260,2,2,1,2,1,4,1,7,1,3,9,13,13,6,17,10,14,4,19,6,6,4,4,17,2,1,0,3,0,7,,,,,,,,-7020.0,,
261,2,2,1,2,1,3,1,7,1,1,9,13,13,17,17,10,14,4,19,13,6,4,4,6,2,1,0,18,0,0,,-15065.0,,,-2085.0,-4050.0,,,,-3065.0
262,2,2,2,2,1,3,1,7,1,1,9,3,13,17,7,0,14,4,19,3,6,10,4,6,10,19,0,18,0,16,,,-5065.0,,,,,,,
263,2,2,2,2,1,3,1,7,1,1,14,3,3,17,7,0,14,4,19,3,1,10,10,6,10,19,0,18,0,16,,,,,,,,,,
264,2,2,2,2,1,3,4,7,1,1,14,3,3,17,7,0,14,12,19,3,1,10,10,6,10,19,0,0,0,16,-2070.0,,,-7085.0,,,-1070.0,,-1095.0,
265,2,2,2,2,1,3,4,1,1,1,4,11,3,7,16,18,4,12,9,18,15,2,10,7,1,1,9,0,7,1,,,,,,,,-7060.0,,
266,2,2,2,2,1,3,4,1,1,1,4,11,13,7,16,18,4,2,9,18,15,2,0,7,1,1,9,17,7,1,,,,,,,,,,
267,2,4,2,2,1,1,4,1,1,1,4,11,13,7,16,18,4,2,9,18,15,2,0,7,1,1,9,17,7,1,,-4055.0,,,-1080.0,-4090.0,,,,
268,2,4,1,2,1,1,4,1,1,1,16,1,13,14,6,8,13,2,16,18,3,15,0,0,8,4,0,17,0,1,,,-2065.0,,,,,,,
269,2,4,1,2,1,1,4,1,1,1,16,1,3,14,6,8,13,19,16,18,3,15,15,0,8,4,0,0,0,1,,,,-2070.0,,,,,,
270,2,4,1,2,1,1,1,1,1,2,16,1,3,4,6,8,13,19,16,18,3,15,15,11,8,4,0,0,0,1,,,,,,,-4065.0,,-1080.0,-2090.0
271,1,4,1,2,1,1,1,1,1,2,16,16,3,4,14,12,3,19,6,8,3,0,15,11,0,0,11,0,11,7,-5080.0,,,,,,,,,
272,1,3,1,2,1,1,1,1,1,2,6,16,16,4,14,12,3,19,6,8,16,0,2,11,0,0,11,0,11,7,,-3080.0,,,,,,,,
273,1,3,1,2,1,1,1,1,1,2,6,6,16,15,14,12,3,19,6,8,16,1,2,0,0,0,11,0,11,7,,,,,,,,,,
274,1,3,1,2,1,1,1,1,1,2,6,6,16,15,14,12,12,19,16,14,16,1,2,0,0,0,2,0,1,1,,,,,,,,,,
275,1,3,1,2,1,1,1,1,1,2,17,6,16,15,14,12,12,19,16,14,5,1,2,0,0,0,2,0,1,1,,,,,,,,,,
276,1,3,2,2,2,2,1,2,1,2,17,7,16,15,14,12,12,19,16,14,5,0,2,0,0,0,2,0,1,1,,,-3080.0,,-1070.0,-60.0,,-1095.0,,
277,1,3,2,3,2,2,1,2,1,2,17,7,6,15,4,2,12,9,16,14,5,0,8,0,9,18,2,5,1,1,-6085.0,,,-2075.0,,,,,,
278,1,3,2,3,2,2,1,2,3,1,7,7,6,5,4,2,12,9,16,14,14,0,8,15,9,18,2,5,1,1,,,,,,,,,-2080.0,-2070.0
279,1,3,2,3,2,2,1,2,3,1,7,7,6,5,4,2,12,9,6,4,14,0,8,15,9,18,2,5,10,12,,,,,,,,,,
280,1,3,2,3,2,2,2,2,3,1,7,7,12,5,13,17,12,13,6,4,14,0,2,15,0,3,2,1,10,12,,,,,,,-2060.0,,,
281,1,6,2,3,1,2,2,2,3,1,18,7,12,18,13,17,2,13,6,4,3,0,2,2,0,3,12,1,10,12,,-3035.0,,,-2065.0,,,,,
282,1,6,2,3,1,2,2,2,3,1,18,7,12,18,3,17,2,13,16,15,3,17,2,2,11,3,12,1,0,1,,,,,,-5085.0,,,,
283,1,6,2,3,1,2,2,3,2,1,18,7,12,18,3,7,2,13,16,15,3,17,2,2,11,7,12,1,0,1,,,,,,,,-3065.0,-2080.0,
284,1,6,0,3,1,2,2,3,2,1,18,7,12,18,3,7,12,3,6,15,3,17,2,2,11,7,2,17,11,1,-3090.0,,-3060.0,,,,,,,
285,1,6,0,3,1,2,2,3,2,1,8,9,2,18,14,7,12,3,6,15,3,5,18,2,0,7,2,17,11,1,,,,-4090.0,,,-4060.0,,,
286,1,6,0,3,1,2,2,3,2,1,8,9,2,8,14,14,2,3,6,15,3,5,18,6,0,0,11,17,11,1,,,,,,,,,,-1075.0
287,1,3,0,3,1,2,2,3,2,1,10,9,2,8,14,14,2,19,17,5,1,5,18,6,0,0,11,1,0,11,,-21045.0,,,,,,,,
288,1,3,0,3,1,2,2,3,2,1,10,9,17,8,14,14,2,19,17,5,1,17,3,6,0,0,11,1,0,11,,,,,-70.0,-2070.0,,,,
289,1,3,0,3,1,2,2,1,2,1,10,9,17,12,4,4,11,19,17,5,1,17,3,2,13,8,2,1,0,11,,,,,,,,-3095.0,,
290,2,3,0,3,1,2,2,1,1,1,10,9,17,12,4,4,11,9,17,12,1,17,3,2,13,8,2,2,0,4,-1050.0,,,,,,,,-2085.0,
291,2,3,0,2,1,2,2,1,1,1,0,14,17,12,4,4,11,9,7,12,18,2,3,2,13,8,2,2,4,4,,,,-5060.0,,,,,,
292,2,3,0,2,1,2,2,1,1,8,0,14,17,2,13,12,11,9,7,12,18,2,3,14,4,0,2,2,4,4,,,,,,,,,,-4060.0
293,2,3,0,2,3,2,2,1,1,6,0,14,17,2,13,12,11,11,7,2,18,2,3,14,4,0,2,0,4,5,,,,,-5065.0,,,,,-13010.0
294,2,3,1,2,3,2,1,1,1,6,17,14,17,2,3,12,11,11,11,2,1,2,3,14,17,0,2,0,0,24,,,-3085.0,,,,-4055.0,,,
295,2,3,1,2,3,2,1,1,1,6,17,14,7,14,3,12,1,11,11,2,1,2,16,2,17,0,9,0,0,24,,,,,,-1060.0,,,,
296,2,1,1,2,3,2,1,1,1,6,17,14,7,14,3,2,1,11,11,2,1,2,16,2,17,18,9,0,0,24,,-4070.0,,,,,,,,
297,2,1,1,2,3,2,1,1,2,6,17,4,7,14,18,2,1,11,11,16,1,15,16,2,2,18,9,0,0,0,-2085.0,,,,,,,,-55.0,
298,2,1,1,2,2,2,1,1,2,6,7,4,18,14,18,2,10,11,1,16,5,15,5,2,2,18,0,0,13,0,,,,-4070.0,-5090.0,,,,,
299,2,1,1,2,2,2,1,1,2,6,7,4,18,4,8,19,10,11,1,16,5,15,5,18,9,1,0,0,13,0,,,,,,,,-1055.0,,
300,2,1,1,2,2,2,1,1,2,6,7,17,18,4,8,19,10,1,1,16,5,2,5,18,9,1,0,16,13,0,,,-5090.0,,,,,,,
301,2,1,1,2,2,1,1,1,2,6,12,17,8,4,8,19,10,1,14,16,0,2,9,18,9,1,0,16,0,0,,,,,,-2095.0,,,,
302,2,2,1,2,2,1,2,1,2,1,12,17,8,19,17,9,10,1,14,16,0,2,9,3,0,3,0,16,0,0,,-3085.0,,,,,-1050.0,,,-6080.0
303,1,2,1,2,2,1,2,1,2,1,12,7,8,19,17,9,0,17,14,6,0,7,9,3,0,3,13,0,0,14,-2060.0,,,,,,,,-1070.0,
304,1,2,1,2,2,1,2,1,2,1,2,7,16,19,17,9,0,17,4,6,15,7,1,3,0,3,13,0,11,14,,,,,,,,,,
305,1,2,1,2,1,1,2,1,2,1,2,7,16,19,17,12,0,17,4,6,15,7,1,3,0,0,13,0,11,14,,,,-4095.0,-2085.0,,,,,
306,1,2,5,2,1,1,2,1,2,1,2,12,16,9,7,12,11,17,4,12,15,2,1,7,12,0,2,0,11,8,,,-1080.0,,,,,-85.0,,
307,1,2,5,2,1,2,2,1,2,1,15,12,6,9,7,12,11,7,13,12,2,2,1,7,12,0,2,12,2,8,,,,,,-1060.0,,,,
308,1,2,5,2,1,2,1,1,2,1,15,12,6,9,7,2,11,7,13,12,2,2,1,7,12,18,2,12,2,8,,,,,,,-4055.0,,,
309,1,2,3,2,1,2,1,1,1,1,15,12,6,14,18,2,1,7,13,12,2,2,1,2,1,18,9,12,2,8,,,-6030.0,,,,,,-4065.0,
310,1,4,3,2,1,2,1,1,1,1,15,12,6,14,18,2,1,18,3,12,2,2,22,2,1,18,9,1,17,8,-3075.0,-3060.0,,,,,,,,
311,1,4,3,2,1,2,1,1,1,1,5,2,6,14,18,19,1,18,3,12,10,9,22,2,1,1,9,1,17,8,,,,,,,,,,
312,1,4,3,3,1,2,1,2,1,2,5,2,6,14,18,19,10,18,3,12,10,9,22,2,1,1,0,1,17,8,,,,-3070.0,,,,-1090.0,,-8060.0
313,1,4,3,3,1,2,1,2,1,2,5,2,17,4,18,19,10,8,18,2,10,9,1,15,1,1,0,11,2,11,,,,,-1090.0,-3095.0,,,,
314,1,4,3,3,1,2,1,2,1,2,15,11,17,4,8,9,10,8,18,2,0,0,1,15,9,7,0,11,2,11,,,,,,,,,,
315,1,2,3,3,1,2,1,2,1,2,15,11,17,4,8,9,10,8,18,2,0,0,1,15,9,7,0,11,2,11,,-4055.0,,,,,,,,
316,1,2,3,3,1,2,2,2,1,2,15,1,17,19,8,9,10,19,18,12,0,14,1,0,9,7,0,0,2,1,,,,,,,-50.0,,,
317,1,2,5,1,1,2,2,2,4,3,15,1,17,19,16,15,0,19,18,12,0,14,1,0,1,1,1,0,2,1,,,-4085.0,-3095.0,,,,,-3090.0,-2060.0
318,3,2,5,1,1,2,2,1,4,3,15,1,7,9,16,15,0,19,8,2,0,14,6,7,1,1,1,0,6,11,-1075.0,,,,-2080.0,,,-2095.0,,
319,3,2,5,1,1,2,2,1,4,3,5,15,7,9,6,15,0,9,8,2,8,0,6,7,11,1,1,10,6,11,,,,,,-3075.0,,,,
320,3,2,5,1,1,2,2,1,4,3,5,15,7,9,6,5,0,9,8,2,8,0,6,7,11,16,1,10,6,11,,,,,,,,,,
321,3,2,5,1,1,2,3,1,4,3,5,15,12,16,6,5,0,9,13,12,8,0,1,0,11,16,1,10,1,1,,,,,,,-2000.0,,,
322,3,2,2,1,1,2,3,1,1,3,12,15,12,16,16,5,0,19,13,12,1,0,1,0,1,16,28,0,1,1,,,-6060.0,,,,,,-5065.0,
323,3,3,2,1,1,2,3,1,1,1,12,15,2,16,16,19,0,19,3,12,1,0,20,0,1,2,28,0,14,1,-4060.0,-2075.0,,,,,,,,-3060.0
324,3,3,2,1,1,2,3,2,1,1,2,5,2,16,16,19,0,19,3,2,11,12,20,0,1,2,28,0,14,13,,,,,,,,-95.0,,
325,3,3,2,2,1,3,3,2,1,1,2,5,2,16,16,19,16,9,3,2,11,12,20,0,1,2,2,9,14,13,,,,-1080.0,-1080.0,-4095.0,,,,
326,3,3,2,2,1,3,3,2,1,1,2,5,19,6,6,9,16,9,16,2,11,12,3,14,8,4,2,9,1,13,,,,,,,,,,
327,3,3,2,2,1,3,3,2,1,1,13,15,19,6,6,9,16,9,16,14,0,2,3,14,8,4,2,9,1,1,,,,,,,,,,
328,3,3,2,2,1,3,3,2,1,1,13,15,19,6,6,9,16,18,16,14,0,2,3,14,8,4,2,0,1,1,,,,,,,,,,
